tn,total_maq,estfilho,pronome.1,quantity_usage,percentage_usage
180,101,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,32,31.683168316831683
180,101,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,32,31.683168316831683
180,101,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,32,31.683168316831683
180,101,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,32,31.683168316831683
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,30,29.7029702970297
180,101,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,5,4.9504950495049505
180,101,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,5,4.9504950495049505
180,101,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,5,4.9504950495049505
180,101,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,5,4.9504950495049505
180,101,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,5,4.9504950495049505
180,101,351501000034,AMORTECEDOR FINAL D250 C/TAMPA SAE 1045           ,1,0.9900990099009901
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000035,AMORTECEDOR FINAL D320 C/TAMPA SAE 1045           ,26,25.742574257425744
180,101,351501000117,ENTRADA DUPLA Y 45GR D240 SAE 1045                ,1,0.9900990099009901
180,101,351501000155,ENTRADA DUPLA PLANA ELEVADOR D320 SAE 1045        ,1,0.9900990099009901
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000225,PRESILHA D240                                     ,44,43.56435643564357
180,101,351501000226,PRESILHA D250                                     ,1,0.9900990099009901
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000228,PRESILHA D320                                     ,55,54.45544554455446
180,101,351501000234,REDUCAO CONICA D320 X D240 X H156                 ,1,0.9900990099009901
180,101,351501000403,ENTRADA DUPLA PLANA ELEVADOR D320                 ,1,0.9900990099009901
180,101,351501000528,PUXADOR PADRAO PARA CANALIZACAO                   ,1,0.9900990099009901
180,101,351501000574,TRIFURCADA D250MM PARA KIT PNEUMATICO             ,1,0.9900990099009901
180,101,351501000712,DIVISOR DE FLUXO 50GR D320 C/ TRAVA               ,1,0.9900990099009901
180,101,351502000170,TUBO D320 X 6000 X 3.00 - 1045                    ,1,0.9900990099009901
180,101,351502000337,BIFURCADA 50° D320 SAE 1045                       ,1,0.9900990099009901
180,101,351502000418,TUBO D240 X 6000 X E3.00 - 1045                   ,1,0.9900990099009901
180,101,351502000863,TUBO D250 X 6000 X 3.00 SAE1045                   ,1,0.9900990099009901
180,101,351502001064,REDUCAO D320 X D250 X H156 SAE 1045               ,1,0.9900990099009901
180,101,351503000003,ANEL PADRAO D240                                  ,1,0.9900990099009901
180,101,351503000004,ANEL PADRAO D320                                  ,1,0.9900990099009901
180,101,351503000047,ANEL PADRAO D250                                  ,1,0.9900990099009901
180,101,351503000903,LUVA UNIAO TUBO D240 X 250                        ,1,0.9900990099009901
180,101,351503001012,LUVA UNIAO TUBO D320 X 250                        ,1,0.9900990099009901
180,101,351503001292,CURVA FUNDIDA 30° D320MM                          ,1,0.9900990099009901
180,101,351503001407,CURVA FUNDIDA D240 30°                            ,1,0.9900990099009901
180,101,351503001851,CURVA FUNDIDA D250 30°                            ,1,0.9900990099009901
180,101,355501001741,CALHA LISA 2M  ESPECIAL PEDIDO 26755              ,1,0.9900990099009901
180,101,355503001293,TRAVAMENTO CANTONEIRA 3.17 X 38.1 X 3000          ,3,2.9702970297029703
180,101,355503001293,TRAVAMENTO CANTONEIRA 3.17 X 38.1 X 3000          ,3,2.9702970297029703
180,101,355503001293,TRAVAMENTO CANTONEIRA 3.17 X 38.1 X 3000          ,3,2.9702970297029703
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,69,68.31683168316832
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,68,67.32673267326733
180,101,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,69,68.31683168316832
180,101,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,69,68.31683168316832
180,101,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,69,68.31683168316832
180,101,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,69,68.31683168316832
